Fasta headers,Reporter intensity corrected 0,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5
sp|Q96HQ2|C2AIL_HUMAN CDKN2AIP N-terminal-like protein OS=Homo sapiens OX=9606 GN=CDKN2AIPNL PE=1 SV=1,18.68047373,18.55661444,18.78172425,18.92157779,18.78570786,18.78240012
sp|Q96HR3|MED30_HUMAN Mediator of RNA polymerase II transcription subunit 30 OS=Homo sapiens OX=9606 GN=MED30 PE=1 SV=1,14.208304,14.26109237,14.11968646,14.48392684,14.60035532,14.49090756
sp|Q96HR8|NAF1_HUMAN H/ACA ribonucleoprotein complex non-core subunit NAF1 OS=Homo sapiens OX=9606 GN=NAF1 PE=1 SV=2,18.62511718,18.61207036,18.68507714,19.11563836,19.07273596,19.10723165
sp|Q96HR9|REEP6_HUMAN Receptor expression-enhancing protein 6 OS=Homo sapiens OX=9606 GN=REEP6 PE=1 SV=2,15.69201921,15.67008585,15.72878202,15.76785614,15.91941524,15.7283166
"sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2",21.34765494,21.62373624,21.30325381,21.46698476,21.53466807,21.49010324
sp|Q96HU1|SGSM3_HUMAN Small G protein signaling modulator 3 OS=Homo sapiens OX=9606 GN=SGSM3 PE=1 SV=1,16.96679694,16.91008939,16.85563484,16.78991701,16.85138471,16.58207103
sp|Q96HV5|TM41A_HUMAN Transmembrane protein 41A OS=Homo sapiens OX=9606 GN=TMEM41A PE=1 SV=1,17.19385482,17.18841031,17.06507658,17.71916788,17.68702254,17.80272434
sp|Q96HW7|INT4_HUMAN Integrator complex subunit 4 OS=Homo sapiens OX=9606 GN=INTS4 PE=1 SV=2,18.39919577,18.45564074,18.37330244,18.27170415,18.15521733,18.19102541
sp|Q96HY6|DDRGK_HUMAN DDRGK domain-containing protein 1 OS=Homo sapiens OX=9606 GN=DDRGK1 PE=1 SV=2,19.86834579,19.81320307,19.8618292,19.19947155,19.25962142,19.17131985
"sp|Q96HY7|DHTK1_HUMAN Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial OS=Homo sapiens OX=9606 GN=DHTKD1 PE=1 SV=2",19.29748501,19.49064715,19.36582161,18.14866999,18.21568197,18.08197369
sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,21.39993844,21.38299496,21.39568197,21.45253001,21.41753422,21.42481696
sp|Q96I25|SPF45_HUMAN Splicing factor 45 OS=Homo sapiens OX=9606 GN=RBM17 PE=1 SV=1,20.93183834,20.89679367,20.84903584,21.51497653,21.5054848,21.51186928
sp|Q96I34|PP16A_HUMAN Protein phosphatase 1 regulatory subunit 16A OS=Homo sapiens OX=9606 GN=PPP1R16A PE=1 SV=1,18.86497131,18.64388444,18.63303796,18.60123082,20.05043489,19.3648177
sp|Q96I51|RCC1L_HUMAN RCC1-like G exchanging factor-like protein OS=Homo sapiens OX=9606 GN=RCC1L PE=1 SV=2,18.760376,18.80504255,18.68734213,18.85720251,18.85343594,18.8565428
"sp|Q96I59|SYNM_HUMAN Probable asparagine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=NARS2 PE=1 SV=3",14.8132955,14.54429423,14.85185684,13.94169644,13.58582004,14.17829836
"sp|Q96I99|SUCB2_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2",23.59255934,23.47157092,23.57084145,22.64845101,22.70180777,22.65829992
sp|Q96IF1|AJUBA_HUMAN LIM domain-containing protein ajuba OS=Homo sapiens OX=9606 GN=AJUBA PE=1 SV=1,14.63610289,14.57951961,14.63880505,16.57050204,16.57531047,16.55371817
sp|Q96II8|LRCH3_HUMAN Leucine-rich repeat and calponin homology domain-containing protein 3 OS=Homo sapiens OX=9606 GN=LRCH3 PE=1 SV=2,19.96832824,19.8601047,19.86654183,19.52172571,19.49028136,19.4582656
sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1,20.87628019,20.84306601,20.86550755,20.2667101,20.29040978,20.20765107
sp|Q96IK0|TM101_HUMAN Transmembrane protein 101 OS=Homo sapiens OX=9606 GN=TMEM101 PE=1 SV=1,14.67906565,14.63839931,14.04656966,14.68044282,15.25883698,15.03446096
sp|Q96IR7|HPDL_HUMAN 4-hydroxyphenylpyruvate dioxygenase-like protein OS=Homo sapiens OX=9606 GN=HPDL PE=1 SV=1,14.79862762,14.35408202,14.46329437,12.84460141,12.45359829,12.87471275
sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,21.25236317,21.17590032,21.25493383,20.2483866,20.21444838,20.08694999
sp|Q96IX5|USMG5_HUMAN Up-regulated during skeletal muscle growth protein 5 OS=Homo sapiens OX=9606 GN=ATP5MD PE=1 SV=1,20.6359205,20.79006692,20.79306101,19.96758208,19.88538996,19.93998303
sp|Q96IY1|NSL1_HUMAN Kinetochore-associated protein NSL1 homolog OS=Homo sapiens OX=9606 GN=NSL1 PE=1 SV=3,17.94188603,18.05926187,17.98253763,17.83066307,17.89194709,18.00426208
sp|Q96IZ0|PAWR_HUMAN PRKC apoptosis WT1 regulator protein OS=Homo sapiens OX=9606 GN=PAWR PE=1 SV=1,21.11415253,21.11127665,21.15829816,21.37006621,21.39936134,21.28723968
sp|Q96IZ6|MET2A_HUMAN Methyltransferase-like protein 2A OS=Homo sapiens OX=9606 GN=METTL2A PE=1 SV=5,16.94011707,16.86307632,17.05783706,17.46580938,17.51879285,17.4557336
sp|Q96IZ7|RSRC1_HUMAN Serine/Arginine-related protein 53 OS=Homo sapiens OX=9606 GN=RSRC1 PE=1 SV=1,16.12767792,16.09222789,16.10837663,16.09867173,16.27053187,16.18539532
sp|Q96J01|THOC3_HUMAN THO complex subunit 3 OS=Homo sapiens OX=9606 GN=THOC3 PE=1 SV=1,21.2422355,21.15348942,21.18299463,20.99890329,21.04132033,21.06442029
sp|Q96J02|ITCH_HUMAN E3 ubiquitin-protein ligase Itchy homolog OS=Homo sapiens OX=9606 GN=ITCH PE=1 SV=2,20.12074738,20.083438,20.2291152,20.69177624,20.62970923,20.61479485
sp|Q96J84|KIRR1_HUMAN Kin of IRRE-like protein 1 OS=Homo sapiens OX=9606 GN=KIRREL1 PE=1 SV=2,17.73258119,17.76438205,17.87234719,17.26382066,17.14368622,17.10027527
sp|Q96JB2|COG3_HUMAN Conserved oligomeric Golgi complex subunit 3 OS=Homo sapiens OX=9606 GN=COG3 PE=1 SV=3,20.09808805,20.15756369,20.17408642,19.7642687,19.74420943,19.74935469
sp|Q96JB5|CK5P3_HUMAN CDK5 regulatory subunit-associated protein 3 OS=Homo sapiens OX=9606 GN=CDK5RAP3 PE=1 SV=2,21.83292597,21.8088124,21.80696827,21.06582201,21.12065366,21.12459937
sp|Q96JC1|VPS39_HUMAN Vam6/Vps39-like protein OS=Homo sapiens OX=9606 GN=VPS39 PE=1 SV=2,19.34330344,19.24708524,19.37430988,18.57650318,18.57934773,18.55863246
sp|Q96JC9|EAF1_HUMAN ELL-associated factor 1 OS=Homo sapiens OX=9606 GN=EAF1 PE=1 SV=1,10.15160361,11.02675421,10.75606585,11.68338557,10.98295474,11.36705372
sp|Q96JG6|VPS50_HUMAN Syndetin OS=Homo sapiens OX=9606 GN=VPS50 PE=1 SV=3,18.78569349,18.56936786,18.77370134,19.27320408,19.19881784,19.24471386
sp|Q96JH7|VCIP1_HUMAN Deubiquitinating protein VCIP135 OS=Homo sapiens OX=9606 GN=VCPIP1 PE=1 SV=2,20.36351364,20.278346,20.39558461,20.4035897,20.45732655,20.40137155
sp|Q96JI7|SPTCS_HUMAN Spatacsin OS=Homo sapiens OX=9606 GN=SPG11 PE=1 SV=3,17.59726159,17.38817635,17.59974478,17.83741607,17.91788798,17.88939018
sp|Q96JJ7|TMX3_HUMAN Protein disulfide-isomerase TMX3 OS=Homo sapiens OX=9606 GN=TMX3 PE=1 SV=2,21.97429781,21.84500266,21.97595282,20.97046123,21.03149226,21.04686242
sp|Q96JK2|DCAF5_HUMAN DDB1- and CUL4-associated factor 5 OS=Homo sapiens OX=9606 GN=DCAF5 PE=1 SV=2,15.79365631,15.82033667,15.88901822,15.5467369,15.60616862,15.47176499
sp|Q96JM3|CHAP1_HUMAN Chromosome alignment-maintaining phosphoprotein 1 OS=Homo sapiens OX=9606 GN=CHAMP1 PE=1 SV=2,20.98701517,20.97997113,20.94001435,20.70725605,20.7368406,20.80860019
sp|Q96JP5|ZFP91_HUMAN E3 ubiquitin-protein ligase ZFP91 OS=Homo sapiens OX=9606 GN=ZFP91 PE=1 SV=1,15.15057646,15.07276858,15.00719344,15.82284937,15.51249633,15.19395984
sp|Q96JQ2|CLMN_HUMAN Calmin OS=Homo sapiens OX=9606 GN=CLMN PE=1 SV=1,14.14906691,14.09234535,14.33489361,14.88779724,15.05101416,14.94681889
sp|Q96JY6|PDLI2_HUMAN PDZ and LIM domain protein 2 OS=Homo sapiens OX=9606 GN=PDLIM2 PE=1 SV=1,17.43475567,17.56605885,17.22231266,17.55355955,17.75460359,17.59363522
sp|Q96K17|BT3L4_HUMAN Transcription factor BTF3 homolog 4 OS=Homo sapiens OX=9606 GN=BTF3L4 PE=1 SV=1,21.13218441,21.08730867,21.11376864,21.41502602,21.4266826,21.41935236
sp|Q96K19|RN170_HUMAN E3 ubiquitin-protein ligase RNF170 OS=Homo sapiens OX=9606 GN=RNF170 PE=1 SV=2,13.90845555,13.59051059,13.55136245,13.05939828,13.43125447,12.77080435
sp|Q96K31|CH076_HUMAN Uncharacterized protein C8orf76 OS=Homo sapiens OX=9606 GN=C8orf76 PE=2 SV=1,13.69581361,13.31338383,13.52232836,13.64272817,13.4902591,13.5398812
sp|Q96K37|S35E1_HUMAN Solute carrier family 35 member E1 OS=Homo sapiens OX=9606 GN=SLC35E1 PE=1 SV=2,17.4441064,17.415007,17.46648587,17.68678583,17.5931271,17.72090148
sp|Q96K49|TM87B_HUMAN Transmembrane protein 87B OS=Homo sapiens OX=9606 GN=TMEM87B PE=1 SV=1,15.75551768,16.58426641,15.97750429,16.07724144,16.19369687,16.12206599
sp|Q96K76|UBP47_HUMAN Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens OX=9606 GN=USP47 PE=1 SV=3,21.33227143,21.21939344,21.27894861,21.18001813,21.20167865,21.21544421
sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3,22.19372407,22.20832812,22.19967203,22.10838413,22.17266964,22.16672681
sp|Q96KC2|ARL5B_HUMAN ADP-ribosylation factor-like protein 5B OS=Homo sapiens OX=9606 GN=ARL5B PE=1 SV=1,14.07756113,13.76804614,14.17491725,14.72722695,14.78019644,14.50315008
sp|Q96KC8|DNJC1_HUMAN DnaJ homolog subfamily C member 1 OS=Homo sapiens OX=9606 GN=DNAJC1 PE=1 SV=1,19.52223408,19.48257756,19.55625079,19.90773659,19.95541872,19.92418975
sp|Q96KM6|Z512B_HUMAN Zinc finger protein 512B OS=Homo sapiens OX=9606 GN=ZNF512B PE=1 SV=1,15.60442229,15.41251816,15.61897942,15.63623176,15.77781465,15.67629619
sp|Q96KN1|FA84B_HUMAN Protein FAM84B OS=Homo sapiens OX=9606 GN=FAM84B PE=1 SV=1,15.45832116,15.46741907,15.30916259,16.4032878,16.25932118,16.01317987
sp|Q96KP1|EXOC2_HUMAN Exocyst complex component 2 OS=Homo sapiens OX=9606 GN=EXOC2 PE=1 SV=1,20.56656962,20.48601852,20.57243264,21.03878264,21.02699625,20.98245129
sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2,23.12582183,23.08797623,23.20468612,23.37657902,23.40694683,23.3969593
sp|Q96KR1|ZFR_HUMAN Zinc finger RNA-binding protein OS=Homo sapiens OX=9606 GN=ZFR PE=1 SV=2,20.75743994,20.77878052,20.80915384,21.54288,21.56500405,21.52949657
"sp|Q96KR6|F210B_HUMAN Protein FAM210B, mitochondrial OS=Homo sapiens OX=9606 GN=FAM210B PE=1 SV=2",16.58077696,16.563137,16.40945164,15.44863912,15.24632182,15.35232514
sp|Q96KS9|F167A_HUMAN Protein FAM167A OS=Homo sapiens OX=9606 GN=FAM167A PE=1 SV=1,16.35004282,16.36087828,16.18598612,14.81350651,14.89142524,14.9466457
"tr|Q96L35|Q96L35_HUMAN EPH receptor B4, isoform CRA_b OS=Homo sapiens OX=9606 GN=EPHB4 PE=1 SV=1",16.64663926,16.97596091,16.70086097,16.32347222,16.24073145,16.22726926
sp|Q96L50|LLR1_HUMAN Leucine-rich repeat protein 1 OS=Homo sapiens OX=9606 GN=LRR1 PE=1 SV=2,14.03341595,14.4734545,14.17194233,15.74342555,15.85126318,15.86705683
"sp|Q96L58|B3GT6_HUMAN Beta-1,3-galactosyltransferase 6 OS=Homo sapiens OX=9606 GN=B3GALT6 PE=1 SV=2",15.94138215,15.56973993,15.70142475,15.58056399,15.72977203,15.64060841
"sp|Q96L73|NSD1_HUMAN Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific OS=Homo sapiens OX=9606 GN=NSD1 PE=1 SV=1",19.9118883,19.87910002,19.87805385,19.9115987,19.94518904,19.88487127
sp|Q96L91|EP400_HUMAN E1A-binding protein p400 OS=Homo sapiens OX=9606 GN=EP400 PE=1 SV=4,18.86969006,18.72454377,18.80236716,19.22273662,19.31348284,19.33377087
sp|Q96L92|SNX27_HUMAN Sorting nexin-27 OS=Homo sapiens OX=9606 GN=SNX27 PE=1 SV=2,20.18207947,20.04992546,20.11991465,19.99130588,19.9794294,19.91640157
sp|Q96L93|KI16B_HUMAN Kinesin-like protein KIF16B OS=Homo sapiens OX=9606 GN=KIF16B PE=1 SV=2,15.70062058,15.65519197,15.78339237,15.38742707,15.18908348,15.18901841
sp|Q96LB3|IFT74_HUMAN Intraflagellar transport protein 74 homolog OS=Homo sapiens OX=9606 GN=IFT74 PE=1 SV=1,17.02258947,16.8123164,16.91897674,16.97488864,17.0608406,17.02120741
sp|Q96LD4|TRI47_HUMAN E3 ubiquitin-protein ligase TRIM47 OS=Homo sapiens OX=9606 GN=TRIM47 PE=1 SV=2,18.34029605,18.40314389,18.45654047,18.66265391,18.51775211,18.63182115
sp|Q96LD8|SENP8_HUMAN Sentrin-specific protease 8 OS=Homo sapiens OX=9606 GN=SENP8 PE=1 SV=1,13.53490018,13.66623194,13.55334497,13.3510688,13.05925233,13.52372083
sp|Q96LJ7|DHRS1_HUMAN Dehydrogenase/reductase SDR family member 1 OS=Homo sapiens OX=9606 GN=DHRS1 PE=1 SV=1,19.22068981,19.37546065,19.29692359,19.50354956,19.60162515,19.46280283
"sp|Q96LL9|DJC30_HUMAN DnaJ homolog subfamily C member 30, mitochondrial OS=Homo sapiens OX=9606 GN=DNAJC30 PE=1 SV=3",15.59462468,15.59941999,15.68867373,15.4030745,15.41362612,15.41201209
sp|Q96LR5|UB2E2_HUMAN Ubiquitin-conjugating enzyme E2 E2 OS=Homo sapiens OX=9606 GN=UBE2E2 PE=1 SV=1,17.07308863,17.08944779,17.02480098,17.72238309,17.9417055,17.69089462
sp|Q96LT9|RNPC3_HUMAN RNA-binding region-containing protein 3 OS=Homo sapiens OX=9606 GN=RNPC3 PE=1 SV=1,13.4964892,14.01870444,13.51320969,13.9805024,14.13876126,14.12928637
sp|Q96LX8|ZN597_HUMAN Zinc finger protein 597 OS=Homo sapiens OX=9606 GN=ZNF597 PE=1 SV=1,15.44784064,15.13021637,15.14594596,15.09408667,16.08291994,15.70495031
sp|Q96LZ7|RMD2_HUMAN Regulator of microtubule dynamics protein 2 OS=Homo sapiens OX=9606 GN=RMDN2 PE=1 SV=2,19.67182479,19.30233998,19.31104521,19.31029931,19.3249677,19.32431664
sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,22.43532558,22.30388662,22.50809047,21.40094829,21.49610308,21.33443154
sp|Q96M83|CCDC7_HUMAN Coiled-coil domain-containing protein 7 OS=Homo sapiens OX=9606 GN=CCDC7 PE=2 SV=3,15.52819092,15.24943662,15.32008366,14.38712938,14.42416304,14.27386842
sp|Q96ME1|FXL18_HUMAN F-box/LRR-repeat protein 18 OS=Homo sapiens OX=9606 GN=FBXL18 PE=1 SV=2,19.57837817,19.53426972,19.46975943,19.69655249,19.71626119,19.70146219
sp|Q96MF7|NSE2_HUMAN E3 SUMO-protein ligase NSE2 OS=Homo sapiens OX=9606 GN=NSMCE2 PE=1 SV=2,18.23362316,18.12217752,18.07345806,17.44592849,17.78954868,17.47969524
sp|Q96MG7|NSE3_HUMAN Non-structural maintenance of chromosomes element 3 homolog OS=Homo sapiens OX=9606 GN=NSMCE3 PE=1 SV=1,17.89400769,17.89695904,17.71616341,17.81148291,17.82532886,17.84799976
sp|Q96MG8|PCMD1_HUMAN Protein-L-isoaspartate O-methyltransferase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PCMTD1 PE=1 SV=2,16.15329612,16.24380201,16.12339056,13.59091074,14.04449247,13.68257623
sp|Q96MV1|TMM56_HUMAN Transmembrane protein 56 OS=Homo sapiens OX=9606 GN=TMEM56 PE=1 SV=1,14.16434379,13.73792492,13.9703097,15.16032752,15.05037908,15.16268626
sp|Q96MW1|CCD43_HUMAN Coiled-coil domain-containing protein 43 OS=Homo sapiens OX=9606 GN=CCDC43 PE=1 SV=2,19.06192041,19.03395204,19.00842928,19.12810991,19.16676069,19.08463977
sp|Q96MW7|TIGD1_HUMAN Tigger transposable element-derived protein 1 OS=Homo sapiens OX=9606 GN=TIGD1 PE=1 SV=1,10.34638365,10.98371935,10.94612028,10.13511503,10.58774564,10.681606
sp|Q96MX6|WDR92_HUMAN WD repeat-containing protein 92 OS=Homo sapiens OX=9606 GN=WDR92 PE=1 SV=1,18.08540361,18.11537251,18.04765838,18.371973,18.35213457,18.35810568
sp|Q96N03|VTM2L_HUMAN V-set and transmembrane domain-containing protein 2-like protein OS=Homo sapiens OX=9606 GN=VSTM2L PE=1 SV=1,13.052476,13.93029125,13.34805013,13.07598389,12.75318767,12.96895726
sp|Q96N11|CG026_HUMAN Uncharacterized protein C7orf26 OS=Homo sapiens OX=9606 GN=C7orf26 PE=2 SV=1,14.07357135,15.16902618,14.2309383,14.23097756,13.87245951,13.86356208
sp|Q96N46|TTC14_HUMAN Tetratricopeptide repeat protein 14 OS=Homo sapiens OX=9606 GN=TTC14 PE=1 SV=1,11.92002063,11.99816759,11.5385812,11.22562549,11.36735191,10.88243136
sp|Q96N64|PWP2A_HUMAN PWWP domain-containing protein 2A OS=Homo sapiens OX=9606 GN=PWWP2A PE=1 SV=2,15.29573874,15.26950162,15.34419248,15.19121071,15.30597245,15.17045201
sp|Q96N66|MBOA7_HUMAN Lysophospholipid acyltransferase 7 OS=Homo sapiens OX=9606 GN=MBOAT7 PE=1 SV=2,18.70646431,18.66983132,18.62315077,19.64651309,19.43320609,19.51490788
sp|Q96N67|DOCK7_HUMAN Dedicator of cytokinesis protein 7 OS=Homo sapiens OX=9606 GN=DOCK7 PE=1 SV=4,21.50648253,21.48626096,21.52235501,21.76938927,21.76786718,21.78214031
sp|Q96NB2|SFXN2_HUMAN Sideroflexin-2 OS=Homo sapiens OX=9606 GN=SFXN2 PE=1 SV=2,14.58663772,14.27269916,14.6821449,15.15633586,15.43491289,15.32312565
sp|Q96NB3|ZN830_HUMAN Zinc finger protein 830 OS=Homo sapiens OX=9606 GN=ZNF830 PE=1 SV=2,17.49606345,17.65647791,17.53110928,17.67906449,17.77830993,17.70166509
sp|Q96NC0|ZMAT2_HUMAN Zinc finger matrin-type protein 2 OS=Homo sapiens OX=9606 GN=ZMAT2 PE=1 SV=1,19.30969357,19.10766476,19.2853681,19.50125916,19.39744895,19.37722112
sp|Q96ND0|F210A_HUMAN Protein FAM210A OS=Homo sapiens OX=9606 GN=FAM210A PE=1 SV=2,16.39523493,16.45282287,16.59776626,16.64837096,16.45789548,16.48187069
sp|Q96NL6|SCLT1_HUMAN Sodium channel and clathrin linker 1 OS=Homo sapiens OX=9606 GN=SCLT1 PE=1 SV=2,14.99768277,14.88010529,15.06601489,14.88219405,14.750009,14.91879895
sp|Q96NM4|TOX2_HUMAN TOX high mobility group box family member 2 OS=Homo sapiens OX=9606 GN=TOX2 PE=2 SV=2,14.19537941,14.15501399,14.48345753,14.77460833,14.87394933,14.67499626
sp|Q96NT0|CC115_HUMAN Coiled-coil domain-containing protein 115 OS=Homo sapiens OX=9606 GN=CCDC115 PE=1 SV=1,17.79109271,17.76454161,17.80086185,17.82647055,17.9072309,17.86503736
sp|Q96NW4|ANR27_HUMAN Ankyrin repeat domain-containing protein 27 OS=Homo sapiens OX=9606 GN=ANKRD27 PE=1 SV=2,10.2618709,10.57410155,10.53832256,10.24736637,10.65764551,10.53026582
sp|Q96NY7|CLIC6_HUMAN Chloride intracellular channel protein 6 OS=Homo sapiens OX=9606 GN=CLIC6 PE=2 SV=3,18.79879653,19.40754073,18.80821366,20.04253528,20.07580963,20.10461613
sp|Q96NY8|NECT4_HUMAN Nectin-4 OS=Homo sapiens OX=9606 GN=NECTIN4 PE=1 SV=1,14.63713731,14.31585212,14.50046107,13.91970361,14.1614165,13.95491293
sp|Q96P11|NSUN5_HUMAN Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NSUN5 PE=1 SV=2,19.36481564,19.45583873,19.32051139,19.74195651,19.75090265,19.73448657
"sp|Q96P47|AGAP3_HUMAN Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=AGAP3 PE=1 SV=2",14.08689589,13.81905629,13.94834559,14.52638643,14.6452288,14.59568187
"sp|Q96P48|ARAP1_HUMAN Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ARAP1 PE=1 SV=3",18.54805586,18.55669961,18.53969793,19.83292331,19.71255517,19.72955057
sp|Q96P53|WDFY2_HUMAN WD repeat and FYVE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=WDFY2 PE=1 SV=2,12.33714312,12.24949711,12.32384729,10.76677791,11.74990369,11.04414605
sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens OX=9606 GN=IPO9 PE=1 SV=3,23.78107029,23.71810223,23.73441924,22.77528591,22.82510967,22.84398139
"sp|Q96PD2|DCBD2_HUMAN Discoidin, CUB and LCCL domain-containing protein 2 OS=Homo sapiens OX=9606 GN=DCBLD2 PE=1 SV=1",17.41238292,17.59912109,17.54422101,17.66585411,17.42640588,17.58943484
sp|Q96PE2|ARHGH_HUMAN Rho guanine nucleotide exchange factor 17 OS=Homo sapiens OX=9606 GN=ARHGEF17 PE=1 SV=1,18.58659785,18.38925677,18.50322117,18.24127668,18.27827225,18.20848876
"sp|Q96PE3|INP4A_HUMAN Type I inositol 3,4-bisphosphate 4-phosphatase OS=Homo sapiens OX=9606 GN=INPP4A PE=1 SV=1",16.18158599,15.97227619,16.20581054,15.80420507,15.96040047,15.91269595
sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,21.64284934,21.91331777,21.64307607,21.60843515,21.44665939,21.409938
sp|Q96PM5|ZN363_HUMAN RING finger and CHY zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RCHY1 PE=1 SV=1,11.31768721,11.53720737,11.6654856,11.0502019,10.69439846,11.52567563
sp|Q96PP9|GBP4_HUMAN Guanylate-binding protein 4 OS=Homo sapiens OX=9606 GN=GBP4 PE=2 SV=2,13.68590133,14.1218444,13.7931475,14.96307508,14.88918267,15.01420863
sp|Q96PU4|UHRF2_HUMAN E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens OX=9606 GN=UHRF2 PE=1 SV=1,19.32287153,19.61927864,19.37532719,18.05134035,18.02669014,18.11212173
sp|Q96PU5|NED4L_HUMAN E3 ubiquitin-protein ligase NEDD4-like OS=Homo sapiens OX=9606 GN=NEDD4L PE=1 SV=2,19.39669104,19.27683253,19.35532643,19.66935381,19.69201798,19.74289664
sp|Q96PU8|QKI_HUMAN Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1,20.76401908,20.92848696,20.7870567,20.44234139,20.48128645,20.52011053
sp|Q96PV6|LENG8_HUMAN Leukocyte receptor cluster member 8 OS=Homo sapiens OX=9606 GN=LENG8 PE=1 SV=3,16.54495377,17.05818705,16.75266175,17.11738619,16.92589972,16.97897202
sp|Q96PV7|F193B_HUMAN Protein FAM193B OS=Homo sapiens OX=9606 GN=FAM193B PE=1 SV=3,11.14689849,0,9.979735261,10.65265777,0,11.25005089
sp|Q96PX6|CC85A_HUMAN Coiled-coil domain-containing protein 85A OS=Homo sapiens OX=9606 GN=CCDC85A PE=2 SV=3,12.32195317,12.38847389,12.64025264,12.01170797,12.21745439,12.36098857
sp|Q96PY5|FMNL2_HUMAN Formin-like protein 2 OS=Homo sapiens OX=9606 GN=FMNL2 PE=1 SV=3,20.03868025,20.04748291,19.99828184,20.18366312,20.13944184,20.1688801
sp|Q96PZ0|PUS7_HUMAN Pseudouridylate synthase 7 homolog OS=Homo sapiens OX=9606 GN=PUS7 PE=1 SV=2,20.82408854,20.6879805,20.85740753,20.93827544,20.84078523,20.90230892
sp|Q96PZ2|F111A_HUMAN Protein FAM111A OS=Homo sapiens OX=9606 GN=FAM111A PE=1 SV=2,16.33702431,16.20975954,16.13023404,16.4452098,16.72073242,16.45519516
sp|Q96Q05|TPPC9_HUMAN Trafficking protein particle complex subunit 9 OS=Homo sapiens OX=9606 GN=TRAPPC9 PE=1 SV=2,17.91166391,17.7534697,17.83496291,17.7779751,17.73924807,17.72707273
"sp|Q96Q11|TRNT1_HUMAN CCA tRNA nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=TRNT1 PE=1 SV=2",20.91675299,20.74818973,20.82893754,20.12606306,20.10467539,20.11667504
sp|Q96Q15|SMG1_HUMAN Serine/threonine-protein kinase SMG1 OS=Homo sapiens OX=9606 GN=SMG1 PE=1 SV=3,18.51676173,18.39917214,18.57026688,19.0309549,18.94336691,18.94058378
sp|Q96Q42|ALS2_HUMAN Alsin OS=Homo sapiens OX=9606 GN=ALS2 PE=1 SV=2,13.52756379,13.41426562,13.50821295,11.79331495,11.81459958,12.15387187
sp|Q96Q83|ALKB3_HUMAN Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 OS=Homo sapiens OX=9606 GN=ALKBH3 PE=1 SV=1,16.3571286,16.48655979,16.55264404,16.41261769,16.33179786,16.41125096
sp|Q96Q89|KI20B_HUMAN Kinesin-like protein KIF20B OS=Homo sapiens OX=9606 GN=KIF20B PE=1 SV=3,17.91719319,17.97583618,18.00084979,18.48727199,18.57831188,18.54977793
sp|Q96QB1|RHG07_HUMAN Rho GTPase-activating protein 7 OS=Homo sapiens OX=9606 GN=DLC1 PE=1 SV=4,16.02469014,15.87104528,15.80605545,16.17948403,16.36129531,16.19189905
sp|Q96QC0|PP1RA_HUMAN Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PPP1R10 PE=1 SV=1,20.23460866,20.21520178,20.26157831,20.74869155,20.76912337,20.79669133
